ID PREVISION SIC;CODIGO PROTOCOLO;NOMBRE;PROGRAMACION;PERIODICIDAD;FECHA;MES;N SEMANA;CODIGO ESPECIALIDAD;ESPECIALIDAD;HORAS;TIPO;ESTADO
403682;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Dom(M)";11-10-26;octubre;40;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403683;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Dom(M)";08-11-26;noviembre;44;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403684;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Dom(M)";13-12-26;diciembre;49;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403685;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;50;M-CLIMATIZACION FRIGORISTA;0,5;EXTERNA;
403686;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403687;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403688;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403689;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403690;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403691;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403692;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403693;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403694;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403695;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403696;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403697;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403698;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403699;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403700;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403701;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403702;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403703;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403704;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403705;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403706;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403707;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403708;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403709;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403710;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403711;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403712;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403713;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403714;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403715;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403716;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403717;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403718;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403719;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403720;I621;Calderas;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;50;M-CLIMATIZACION FRIGORISTA;0,5;INTERNA;
403721;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";17-01-26;enero;2;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403722;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-02-26;febrero;6;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403723;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-03-26;marzo;10;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403724;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";18-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403725;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";16-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403726;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";20-06-26;junio;24;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403727;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";18-07-26;julio;28;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403728;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";15-08-26;agosto;32;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403729;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";19-09-26;septiembre;37;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403730;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";17-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403731;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403732;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";19-12-26;diciembre;50;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403733;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";17-01-26;enero;2;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403734;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-02-26;febrero;6;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403735;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-03-26;marzo;10;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403736;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";18-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403737;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";16-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403738;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";20-06-26;junio;24;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403739;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";18-07-26;julio;28;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403740;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";15-08-26;agosto;32;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403741;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";19-09-26;septiembre;37;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403742;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";17-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403743;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";14-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403744;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Sáb(M)";19-12-26;diciembre;50;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403751;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";18-01-26;enero;2;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403752;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-02-26;febrero;6;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403753;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-03-26;marzo;10;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403754;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";19-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403755;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";17-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403756;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";21-06-26;junio;24;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403757;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";19-07-26;julio;28;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403758;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";16-08-26;agosto;32;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403759;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";20-09-26;septiembre;37;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403760;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";18-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403761;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403762;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";20-12-26;diciembre;50;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403763;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";18-01-26;enero;2;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403764;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-02-26;febrero;6;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403765;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-03-26;marzo;10;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403766;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";19-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403767;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";17-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403768;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";21-06-26;junio;24;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403769;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";19-07-26;julio;28;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403770;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";16-08-26;agosto;32;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403771;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";20-09-26;septiembre;37;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403772;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";18-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403773;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";15-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403774;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 3: Dom(M)";20-12-26;diciembre;50;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403775;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";24-01-26;enero;3;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403776;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";21-02-26;febrero;7;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403777;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";21-03-26;marzo;11;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403778;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";25-04-26;abril;16;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403779;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";23-05-26;mayo;20;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403780;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";27-06-26;junio;25;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403781;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";25-07-26;julio;29;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403782;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";22-08-26;agosto;33;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403783;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";26-09-26;septiembre;38;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403784;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";24-10-26;octubre;42;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403785;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";21-11-26;noviembre;46;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403786;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";26-12-26;diciembre;51;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403787;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";24-01-26;enero;3;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403788;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";21-02-26;febrero;7;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403789;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";21-03-26;marzo;11;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403790;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";25-04-26;abril;16;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403791;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";23-05-26;mayo;20;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403792;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";27-06-26;junio;25;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403793;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";25-07-26;julio;29;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403794;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";22-08-26;agosto;33;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
403795;I642;Redes de Ductos de Clima;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 4: Sáb(M)";26-09-26;septiembre;38;50;M-CLIMATIZACION FRIGORISTA;1;INTERNA;
